Words_Title,Chars_Title,Upper_percentage,Lower_percentage
8,35,7,86
3,14,8,83
4,30,7,85
2,16,13,87
10,41,3,91
2,15,14,86
3,13,9,73
3,14,8,92
6,49,2,91
4,18,20,80
2,14,23,54
3,14,8,92
10,44,6,89
8,36,3,90
1,10,90,0
4,32,3,97
3,15,15,85
3,19,6,88
2,8,14,86
2,15,7,93
1,13,8,92
1,13,8,92
11,53,2,98
2,15,7,93
4,38,3,86
9,42,3,94
5,35,3,94
5,26,5,95
1,8,12,75
2,19,11,89
2,9,12,75
2,16,7,87
2,17,6,88
2,8,14,86
6,24,5,95
2,14,8,92
5,29,8,88
9,73,2,94
2,19,11,89
7,41,11,89
2,14,15,85
2,13,8,92
2,7,17,83
2,15,7,86
5,19,7,93
7,40,6,88
2,9,12,75
2,10,22,78
2,14,8,92
2,10,22,78
2,18,6,88
2,10,11,89
14,70,2,96
7,30,4,79
4,24,14,86
3,24,5,91
1,7,14,86
4,22,100,0
2,19,11,89
7,39,3,94
3,18,6,94
1,10,10,90
8,36,24,76
3,18,6,94
6,46,5,90
8,38,0,100
3,20,17,83
4,13,10,60
1,9,11,89
6,37,16,84
3,13,27,73
10,52,2,98
9,48,2,98
9,54,4,93
2,11,20,80
2,19,11,89
3,28,4,92
3,13,0,91
3,20,6,94
1,10,100,0
2,14,8,85
1,11,9,91
2,14,8,92
3,13,9,82
1,10,10,90
1,2,100,0
1,12,8,92
5,29,4,80
1,12,8,83
1,7,14,86
8,33,4,85
10,54,2,98
2,10,11,89
2,16,7,93
4,20,6,88
4,24,5,90
1,9,11,89
5,32,4,96
3,19,6,88
9,40,22,69
5,36,3,97
4,23,5,95
1,9,11,89
3,22,5,90
4,24,95,0
3,14,25,75
3,15,0,92
5,28,4,88
10,56,2,98
4,26,96,0
5,28,4,79
2,15,14,79
4,27,4,96
2,22,76,0
4,22,5,89
3,24,14,86
3,22,11,79
2,12,18,82
2,15,7,93
1,8,12,88
5,33,3,93
8,36,3,97
2,10,22,78
3,21,5,95
2,18,12,88
1,10,10,80
3,17,20,80
3,20,11,89
2,14,8,92
4,20,6,94
2,13,8,83
6,26,5,90
3,15,8,92
7,39,3,94
8,43,6,83
3,17,7,73
7,46,15,85
4,23,5,90
2,15,7,86
2,15,7,93
